signal,market,corr_win,vol_win,agg,shrink,rebal,scheme,minvol,timing,sharpe,ann,vol,maxdd,turnover,sh_h1,sh_h2,n
beta,eqw_top25,365,90,1.0,1.0,W,rank,5000000.0,fund63,0.1787509787109766,0.06584408432774047,0.36835649685702765,-0.5567417263411951,20.04740764341378,0.4886884375716261,-0.09915724713576488,1704
beta,eqw_top25,180,90,1.0,0.8,W,rank,50000000.0,fund63,0.1786124347211824,0.06130545124689652,0.34323170916177004,-0.5749171752133526,25.998893412492468,-0.23014457066778773,0.5693323300769298,1704
beta,advw,180,90,1.0,0.8,W,q20,20000000.0,fund90,0.1780750649409672,0.058587451775155244,0.3290042420850852,-0.5369658598625323,25.15832718847848,-0.3054738566574157,0.6318650130556397,1673
beta,eqw_top25,180,90,1.0,0.8,W,q20,5000000.0,none,0.17786917908628683,0.08208927660345149,0.4615149011489439,-1.5343869354113238,33.32358754859908,0.5313664503547229,-0.2656175980682348,2021
beta,advw,365,180,3.0,0.6,W,q20,5000000.0,none,0.1777440690275896,0.07161511328545397,0.4029114089558612,-0.9121495555225054,21.655564792356458,-0.02152978440982648,0.4675344541541148,2021
beta,eqw,365,180,3.0,0.8,W,rank,5000000.0,none,0.17757998301017133,0.062212584862747784,0.35033557165721996,-0.9486948203717221,15.354467250961068,-0.03925524488068856,0.5134307193965684,2021
beta,eqw_top25,365,90,1.0,1.0,W,q20,5000000.0,none,0.1768611771612353,0.09430967167279102,0.5332412301361857,-1.312513511000367,34.400504014160305,-0.10707155172597128,0.4677221569663854,2021
beta,btc,365,90,1.0,0.6,W,rank,20000000.0,fund63,0.17655790666025806,0.0403831760689239,0.22872482367290017,-0.44426804577302925,20.358213756332194,-0.09654403681343018,0.41473668762474575,1704
beta,eqw_top25,180,90,1.0,0.4,M,rank,5000000.0,fund63,0.17618668272483473,0.03827485022314978,0.21724031369003505,-0.4482286559420823,12.205803527439443,-0.3916284626557138,0.6691544552590859,1704
beta,sqrt_advw,180,90,1.0,1.0,W,rank,50000000.0,fund63,0.17599372313650177,0.05920118187103887,0.3363823482791035,-0.5409387823449612,24.252187720619744,-0.19103132795837022,0.490918902342948,1704
beta,btc,365,180,3.0,0.8,M,q20,20000000.0,fund63,0.17585231565885695,0.06239687890828941,0.35482546064014103,-0.6649639175183312,14.451475593125796,0.6179893593071865,-0.15318517342650853,1704
beta,btceth,365,180,3.0,1.0,M,rank,50000000.0,fund63,0.1756050851946827,0.051893688077642254,0.29551358390396765,-0.6051998580600049,13.002713054799761,0.10290161699983089,0.2332802228332622,1704
beta,btc,365,180,3.0,1.0,M,rank,5000000.0,none,0.17551693533542118,0.06636129704555802,0.37809056384637996,-0.7445547424691282,10.606627959405797,0.15610223137339815,0.21017357627621389,2007
beta,btceth,365,180,3.0,0.8,M,rank,20000000.0,fund90,0.17522914894809014,0.04330833945416142,0.24715259826429375,-0.4575402943213405,11.707394223578506,0.027792863132728114,0.29742294113787,1673
beta,btceth,365,180,3.0,0.8,W,q20,5000000.0,fund63,0.17515612420622242,0.053473039895839396,0.3052878689692984,-0.47530684782057225,17.972989048791103,-0.013916776997948603,0.3148421838066401,1704
beta,advw_top100,365,180,3.0,1.0,M,q20,5000000.0,fund90,0.17512339276897992,0.05955274421320823,0.3400616175348389,-0.4889782393027308,10.893826208621816,-0.05839599089461325,0.36916166424400965,1673
beta,advw,180,90,1.0,0.6,W,rank,20000000.0,fund90,0.17462110237240472,0.04147117947963202,0.2374923701442952,-0.46480843280459966,20.649318998512896,-0.6812796340924228,0.8643927136904888,1673
beta,eqw_top100,180,90,1.0,1.0,W,rank,50000000.0,fund90,0.1742106804646304,0.062243913892826075,0.3572910324833001,-0.531396836083565,24.14677934639123,-0.40379668022137316,0.7153576179128845,1673
beta,eqw_top100,365,90,1.0,0.4,W,rank,5000000.0,none,0.17395674200248923,0.051965720026268605,0.29872782985050966,-0.8540487375610061,21.150421240973333,-0.06097854393744905,0.45973256898832915,2021
beta,advw_top100,180,90,1.0,1.0,W,q20,20000000.0,fund63,0.17387865852811069,0.06738684669892046,0.38755099256776315,-0.6275370658120668,28.084233725214325,0.261072857790123,0.0992405227605434,1704
beta,btceth,180,90,1.0,0.8,M,rank,50000000.0,none,0.17366294597745982,0.0597864070810367,0.3442669174159727,-1.0896906963065869,20.137141055973196,0.3365682649508238,-0.03896431317270902,2007
beta,btc,365,180,3.0,0.6,W,q20,20000000.0,fund63,0.17340839507750241,0.0646158855385601,0.3726225913669344,-0.7342646116939033,23.141923724505773,-0.033692095444410604,0.30736104215233306,1704
beta,advw,365,90,1.0,1.0,W,q20,5000000.0,fund63,0.17314293894474128,0.06935750063340507,0.4005794348653199,-0.4976761930673497,21.768231360284116,0.5302893266335871,-0.12515461959597707,1704
beta,btc,180,90,1.0,0.8,M,q20,50000000.0,none,0.17272484747471764,0.09342070898826763,0.5408643304892304,-1.4507754256427665,24.494098691332137,0.7806071674009992,-0.8475054631139001,2007
beta,btc,365,180,3.0,0.8,M,rank,5000000.0,none,0.17257881049611437,0.054981912393433786,0.3185901689516611,-0.7043417940244588,10.569995743404453,0.08616142575634285,0.30127709380799206,2007
beta,btc,365,180,3.0,0.6,M,q20,20000000.0,fund90,0.1718203413295015,0.051435451659429275,0.29935600908154997,-0.6105044296956745,13.073669353579131,-0.02980191809632415,0.3492087271892087,1673
beta,advw,365,90,1.0,1.0,M,q20,5000000.0,fund63,0.17158362080929335,0.0714755888057315,0.4165641712688477,-0.5739618686479185,14.172902094278378,0.3925029287445749,-0.0016813810034757301,1704
beta,advw,180,90,1.0,0.8,M,rank,20000000.0,fund90,0.17132851798536403,0.04046040752953802,0.23615687572219823,-0.48157107432405893,13.763162282457404,-0.308372708810895,0.6241929219091735,1673
beta,advw_top100,180,90,1.0,0.8,M,rank,20000000.0,fund90,0.17071761919008702,0.04087706850870304,0.23944258772252508,-0.47654420718045304,13.845400759037823,-0.2985421652020542,0.6188027361987642,1673
beta,advw,365,90,1.0,0.8,W,rank,5000000.0,fund63,0.17040697217522682,0.04236143953381903,0.24858982583329645,-0.356649598178316,16.60651542563474,0.32126812297397633,0.037713598586128626,1704
beta,btceth,365,90,1.0,1.0,W,rank,50000000.0,fund90,0.17035348103524306,0.048195761222410295,0.2829162100446862,-0.5311857189009642,19.282027255956603,-0.244759242689932,0.6102881741757382,1673
beta,sqrt_advw,180,90,1.0,0.4,M,q20,5000000.0,fund63,0.16974439886654702,0.04510415331137402,0.26571806558892636,-0.5738166189146171,13.962837364783173,-0.614102695929025,0.8262490146016342,1704
beta,btc,730,180,3.0,0.8,M,rank,50000000.0,fund63,0.16966392714030265,0.045002628960433055,0.2652457108529521,-0.5466752349757094,12.630848543828302,-0.4200922499709784,0.7686167454287549,1704
beta,eqw_top100,365,90,1.0,1.0,M,q20,5000000.0,fund90,0.16960378499209136,0.07701683297044543,0.45409855077253564,-0.7298681635349192,14.709861656050423,0.19344383681328303,0.1476269524516256,1673
beta,btceth,365,180,3.0,0.6,M,q20,5000000.0,none,0.1694354283061462,0.06050348234428727,0.3570887325581395,-0.7048608352526732,14.457815651729357,0.02729494279767693,0.32489286541768564,2007
beta,btc,365,180,3.0,0.8,M,rank,20000000.0,fund63,0.16930858776516658,0.04652258031192309,0.2747798025251417,-0.5561997869649149,12.823215916973393,0.2723876204953397,0.1005481740867443,1704
beta,btc,365,180,3.0,1.0,M,q20,5000000.0,none,0.16869670459187613,0.08897595227812069,0.5274314782459921,-0.833334954909558,14.540950848060879,0.21993366889608373,0.1040106982495832,2007
beta,eqw,365,180,3.0,1.0,M,rank,5000000.0,fund90,0.16849849959335172,0.041658478817924026,0.24723352978490085,-0.33496766625120966,8.701803219727168,-0.09252533307732681,0.38162817594385495,1673
beta,advw_top100,180,90,1.0,1.0,M,rank,50000000.0,fund63,0.16848574830800286,0.05165356374935717,0.30657526982597433,-0.5524773481598553,15.012617178347046,-0.11319705239285076,0.41357003779467294,1704
beta,btc,365,180,3.0,0.8,M,q20,5000000.0,none,0.16841781248599558,0.07411912402996858,0.44009076555445575,-0.7622379683424081,14.283218273785863,0.1649547000962439,0.17667777921388145,2007
beta,btceth,730,180,3.0,0.8,M,rank,50000000.0,fund63,0.16832770744716702,0.044343206119912784,0.26343379109960713,-0.5495086008501752,12.750376082944285,-0.3368047460987278,0.6451540669443111,1704
beta,btceth,365,180,3.0,0.4,M,q20,5000000.0,none,0.16797531001121235,0.05732832335750913,0.3412901774295428,-0.7272164095516807,14.469264438449201,-0.07255054673843271,0.4183749959435883,2007
beta,btceth,365,180,3.0,0.6,W,rank,20000000.0,fund63,0.16781143772235804,0.04104525110151499,0.2445914989979637,-0.4509763787720873,17.839556247762896,-0.16455804212016908,0.396102139581572,1704
beta,btc,365,90,1.0,0.4,M,q20,5000000.0,none,0.1674585839370337,0.05729499013158226,0.3421442411881723,-0.7546641567581501,18.170131071606768,0.24833444949068625,0.05845864945744716,2007
beta,advw_top100,180,90,1.0,1.0,W,rank,5000000.0,none,0.16653266163409247,0.055616525398102315,0.33396767248159165,-0.9972401190117729,22.355959153615,0.47938997482400664,-0.19010531505761222,2021
beta,eqw_top100,365,180,3.0,1.0,W,q20,5000000.0,fund90,0.16646435663182127,0.06358334339157176,0.38196371089940095,-0.5556981580988574,19.203636062281504,-0.06299972711337326,0.3588840581986862,1673
beta,advw_top100,365,90,1.0,0.8,M,q20,5000000.0,fund90,0.16638114007949906,0.05493553571679429,0.3301788633648344,-0.4513883556811076,12.720763532868004,0.09233381472350184,0.2409955827834896,1673
beta,eqw_top25,365,180,3.0,1.0,W,rank,5000000.0,fund90,0.16566833957957386,0.04956690715416132,0.2991936013842484,-0.42789376807991353,14.597233480086919,-0.008356229434162038,0.3330190768086431,1673
beta,btc,365,90,1.0,0.6,M,rank,5000000.0,fund90,0.16563605136820103,0.03378212144986193,0.20395391686056244,-0.2585246939765277,9.707422513147872,0.07428436617491345,0.2685504464851882,1673
beta,btceth,365,180,3.0,1.0,M,rank,50000000.0,fund90,0.16470600244286493,0.04685882221494644,0.28449978458557607,-0.6510006316049719,11.878326969496577,-0.1294844236303815,0.4388993933759362,1673
beta,btc,365,90,1.0,0.4,M,rank,50000000.0,fund90,0.16465198590074612,0.04146280292949625,0.25182084930630866,-0.6170736750501458,13.796866952884114,-0.5473307654222641,0.9045214726617581,1673
beta,advw,365,180,3.0,1.0,W,q20,5000000.0,fund63,0.16400006020240435,0.055814399723697686,0.340331580700721,-0.41649014561638464,18.275835463133628,-0.020300881400842987,0.3069837045634615,1704
beta,btc,365,90,1.0,0.8,W,rank,20000000.0,none,0.1636782981542692,0.0560128578663241,0.34221310031908536,-0.8501754508420178,25.08917074781333,0.026072743983616278,0.38171149602055293,2021
beta,advw_top100,365,90,1.0,0.6,M,q20,5000000.0,none,0.16311458816294183,0.05727636048583836,0.3511418637100849,-0.6429093338395758,18.512174043106366,-0.16920103910660605,0.5603123781571479,2007
beta,advw,365,90,1.0,0.4,M,q20,5000000.0,none,0.16272726739667,0.05388865824833558,0.3311593632121566,-0.6205283284448323,18.561266018210475,-0.24926372167743838,0.649776326172068,2007
beta,sqrt_advw,365,90,1.0,1.0,M,rank,5000000.0,fund63,0.16249227599443716,0.05206527533532468,0.3204169245380445,-0.44351229132287756,11.643044636573771,0.3831872926415472,-0.0197819508277489,1704
beta,eqw,180,90,1.0,1.0,M,rank,50000000.0,fund90,0.1621558983678379,0.052607944418351,0.32442818884709335,-0.4820380069156372,15.139832393401907,-0.249733550641035,0.5117306236427035,1673
beta,btc,365,90,1.0,0.8,W,rank,50000000.0,fund90,0.1619709687111684,0.04343346945187179,0.26815589112962385,-0.5101145639160735,19.13602836520205,-0.33903505551517565,0.7682592457420007,1673
beta,btc,365,90,1.0,1.0,M,rank,20000000.0,fund63,0.16172809939862648,0.048559975727714824,0.3002568873824732,-0.5952053284139113,13.903808606303722,0.4184463531608252,-0.0614167293028131,1704
beta,eqw,365,180,3.0,0.6,W,rank,5000000.0,none,0.16161941073812164,0.05262558409411627,0.32561425545219685,-0.890744947242077,15.22374312792195,-0.13688691088432414,0.6105851233675578,2021
beta,eqw,365,180,3.0,0.4,W,q20,5000000.0,none,0.161527242582453,0.06974777701748426,0.4318019419038921,-1.0558565042534198,21.802726830778358,-0.22969163955801217,0.7306890908180476,2021
beta,btceth,365,90,1.0,0.6,M,q20,5000000.0,none,0.16097344849145892,0.05781232353543372,0.35914198321036256,-0.7026183368485646,18.39114799576596,0.03896193588538273,0.32152636309614196,2007
beta,btceth,365,180,3.0,0.8,M,q20,5000000.0,none,0.16058696237611425,0.06397714079996479,0.3983956097888104,-0.7537623561692373,14.572166335378725,0.10706033196650883,0.22040986690080286,2007
beta,advw_top100,180,90,1.0,0.4,W,q20,50000000.0,fund63,0.1604798367142476,0.06342601881536244,0.39522733892295514,-1.0307070145431665,28.10960141364505,-0.6024334172233805,0.8434344902965338,1704
beta,advw,180,90,1.0,1.0,W,rank,5000000.0,none,0.16041351111051497,0.053321044551394074,0.3323974656639687,-1.004963129142919,22.170059234410406,0.4724589013769444,-0.20030530320159395,2021
beta,btc,365,90,1.0,0.8,W,rank,5000000.0,none,0.1589696584492383,0.05243150135595253,0.32982080899855987,-0.8143776086004018,20.159814268227972,0.2183030375455665,0.07831999309262376,2021
beta,eqw_top100,180,90,1.0,1.0,W,rank,20000000.0,fund63,0.158816219558907,0.05323934243843009,0.3352261033935701,-0.5712083106090255,25.0200753405872,0.06397407206016063,0.23849646671939995,1704
beta,btceth,365,180,3.0,1.0,W,q20,50000000.0,fund90,0.15863074298766855,0.06792655478406073,0.4282054884489895,-0.7321181777777066,23.560534586245364,0.33443847939923765,0.020689398554072095,1673
beta,btc,365,180,3.0,0.6,M,rank,5000000.0,none,0.15825047267895842,0.04395370027664749,0.2777476713501895,-0.6966942650253802,10.630995300703187,-0.012107335068430211,0.3954535153219357,2007
beta,btceth,365,90,1.0,1.0,M,rank,5000000.0,fund63,0.15679966534614176,0.04829929657197367,0.3080318855614326,-0.46390283742331184,10.619038133853135,0.4596844371131529,-0.09689107613943489,1704
beta,advw_top100,180,90,1.0,0.8,W,q20,20000000.0,fund90,0.15677920591515784,0.05180496766216401,0.3304326448125947,-0.5548247041449709,25.517638180790115,-0.31567036416430383,0.603583119863828,1673
beta,btc,365,180,3.0,0.6,M,q20,5000000.0,none,0.1567064833177604,0.05958559984016837,0.38023697921511074,-0.7345568138749112,14.183299897238497,0.0857237898429233,0.24955733842893965,2007
beta,advw,180,90,1.0,1.0,M,rank,50000000.0,fund63,0.15615892553836105,0.04750071891921525,0.3041819015817095,-0.5581675986529373,14.963406112141355,-0.1476101599031257,0.41831291542276056,1704
beta,btc,180,90,1.0,1.0,M,rank,50000000.0,none,0.1558642175227586,0.06911593456119149,0.44343683020831554,-1.3084061867711532,19.804748363192314,0.5079588176645645,-0.4374920749170041,2007
beta,btc,365,180,3.0,1.0,W,rank,20000000.0,none,0.15570835905488886,0.06268800084343201,0.40259881501502304,-0.9732249712189973,20.8274885056972,0.2467926020484827,0.03504875366874919,2021
beta,eqw,180,90,1.0,1.0,W,rank,50000000.0,fund90,0.1555220196513628,0.05176390167832724,0.33283969559016485,-0.5088691399946942,22.485595460519566,-0.47692324247407836,0.6815471058978133,1673
beta,advw,365,90,1.0,0.8,M,q20,5000000.0,fund90,0.15521070411944785,0.05052953739618716,0.32555446277275035,-0.4740918992783678,12.779808351970043,0.06595264859611207,0.24318173465163267,1673
beta,eqw,180,90,1.0,0.8,W,rank,20000000.0,fund63,0.15515439608089998,0.04322590778393446,0.27859931059507836,-0.5179315539105657,22.780120628868243,-0.14379748213782745,0.37646753391025556,1704
beta,btc,365,180,3.0,0.6,M,q20,50000000.0,none,0.1550627646857391,0.07010020378070234,0.45207631840417817,-1.1635892358717692,21.197440271527597,-0.007500516053279156,0.3540794483170774,2007
beta,advw_top100,365,90,1.0,1.0,M,rank,5000000.0,fund90,0.15425623287762955,0.046395161905527976,0.300766854214137,-0.45756958699306605,10.234112855189649,0.2217533123619821,0.08171821279198095,1673
beta,advw_top100,180,90,1.0,0.6,W,rank,20000000.0,fund90,0.15420526226194006,0.036976218310447284,0.23978571008580624,-0.47291517617567885,20.75456579833912,-0.6982447110303623,0.8430253950076927,1673
beta,btc,365,180,3.0,0.8,W,rank,20000000.0,none,0.1520458210986126,0.05312403851006031,0.3493949266491551,-0.9291495263869961,20.795601725889433,0.1907709895278144,0.10402199331882998,2021
beta,btceth,365,90,1.0,0.4,W,rank,5000000.0,none,0.15196389634564123,0.03855300456920327,0.2536984474359266,-0.6649931113801012,20.608334232506653,0.10839549803069237,0.20405240238803918,2021
beta,eqw,365,180,3.0,0.8,M,rank,5000000.0,none,0.15170310899239667,0.04646010231975972,0.30625675787625606,-0.8231059056803323,10.777506498643833,-0.26948680410930526,0.6979188342154719,2007
beta,sqrt_advw,365,180,3.0,1.0,W,rank,5000000.0,fund63,0.1515865848955744,0.03976655255781937,0.262335566074095,-0.39735873464152177,14.018488566898968,-0.13534510027517474,0.37947591621099946,1704
beta,advw,365,180,3.0,0.4,W,q20,5000000.0,none,0.15130295688760628,0.060298219806124126,0.39852638075616714,-0.9860519513537366,21.574561117221794,-0.11587704963963698,0.5183129396721118,2021
beta,btc,365,180,3.0,0.6,M,rank,5000000.0,fund90,0.15120225311331195,0.029360783795216058,0.1941821843965043,-0.3248361643563529,8.257750617988941,-0.42001455627828177,0.639998069302291,1673
beta,eqw,365,90,1.0,0.6,W,q20,5000000.0,fund90,0.15120211269919961,0.040678749860057865,0.2690355917247259,-0.4651911846048303,19.518040816273498,0.054600398862255935,0.24236959851798306,1673
beta,sqrt_advw,365,90,1.0,1.0,M,rank,5000000.0,none,0.1511822861010673,0.055893122621682334,0.3697068225593378,-0.9353551278777857,14.802676723452679,0.00026075019395429834,0.32342874028337054,2007
beta,sqrt_advw,180,90,1.0,1.0,M,rank,20000000.0,fund90,0.15106096658086918,0.04311297370528299,0.28540115081418355,-0.5409415066358314,14.56703508598783,-0.13239342275152344,0.41794066056452245,1673
beta,btceth,180,90,1.0,0.6,M,rank,50000000.0,none,0.15082235913709308,0.04898240695338719,0.3247688687117247,-1.107318642636668,20.400312361331956,0.26703318950006405,0.008665612743895148,2007
beta,eqw,365,180,3.0,0.6,M,rank,5000000.0,none,0.15070057077854324,0.04225833902893376,0.2804126010314388,-0.7448914664986438,10.692652744012669,-0.3766858598501628,0.8163291418273391,2007
beta,advw,365,180,3.0,0.8,W,q20,5000000.0,fund90,0.15025377982362223,0.04160548204394108,0.2769014003692974,-0.3507511113640457,16.442400757365125,-0.2910190720129089,0.5275060569737698,1673
beta,btc,365,90,1.0,0.6,W,q20,5000000.0,none,0.1502358511941346,0.05467321120744786,0.36391587475880965,-0.8520439824570889,27.383188594448825,0.17583154314693894,0.1193380329834067,2021
beta,eqw_top100,180,90,1.0,1.0,W,rank,5000000.0,none,0.14993759387216635,0.057880807818527565,0.38603265747932114,-1.0335241391134917,24.32568672413511,0.37641117038426647,-0.11673474703505649,2021
beta,eqw_top100,365,90,1.0,0.8,W,rank,5000000.0,fund90,0.14982800847377292,0.039132466018590065,0.2611825813959218,-0.4016623190340237,16.860345006367695,0.1482118541381339,0.15136575403739805,1673
beta,btc,365,180,3.0,0.4,W,q20,50000000.0,fund63,0.14971303109693207,0.05671354168286939,0.37881499871677876,-0.9578001549772169,24.92736454316086,-0.3533442318169908,0.5604315486817959,1704
beta,eqw_top25,180,90,1.0,0.4,W,rank,5000000.0,fund63,0.14950151946996287,0.03323513076319088,0.22230630752798677,-0.5407446653672112,19.082938281152515,-0.5913557100054581,0.8167972268226643,1704
beta,eqw_top25,180,90,1.0,0.8,W,rank,50000000.0,fund90,0.14941997623528927,0.050021897464089825,0.3347738282685919,-0.5183559170277023,24.22811826904102,-0.44828224533163225,0.7324053135650823,1673
beta,sqrt_advw,365,90,1.0,1.0,M,q20,5000000.0,none,0.14913442147468942,0.07502624824965848,0.5030780118216482,-1.0308234335382394,19.90626368221952,-0.039156428423627355,0.3569364190789336,2007
beta,btc,365,90,1.0,0.6,M,rank,5000000.0,none,0.1490838777565257,0.04238378063617041,0.2842948632271887,-0.5589168000290233,13.715731070177942,0.027528434399774725,0.33975603374912705,2007
beta,eqw_top100,365,90,1.0,0.8,W,q20,5000000.0,fund90,0.14695759808567568,0.050619058687418554,0.34444669310604714,-0.535161809359795,21.591262056764908,0.22465826216990648,0.0696758071190134,1673
beta,advw,180,90,1.0,0.8,W,rank,50000000.0,fund63,0.14664846325396982,0.04222399604724817,0.28792661791568513,-0.5910422980604695,22.65839725358074,-0.4555204495254813,0.6820492238919139,1704
beta,advw_top100,365,90,1.0,1.0,W,q20,5000000.0,fund90,0.14660870789642494,0.058037350076312604,0.39586564065017477,-0.5437539973682868,20.18633959463365,0.2591918277479561,0.024942788271891243,1673
beta,eqw,180,90,1.0,1.0,M,rank,20000000.0,fund63,0.1465070469710345,0.04269865347048928,0.2914443663514091,-0.5486804819879955,15.498475145817938,0.2087985657967692,0.09750806186827701,1704
beta,eqw_top100,365,90,1.0,1.0,M,rank,5000000.0,none,0.14619948025499332,0.058391662120645296,0.3993971936069928,-1.0231936507557415,15.782042006733148,-0.06291194058754687,0.38026858458569684,2007
beta,sqrt_advw,365,90,1.0,0.8,W,q20,5000000.0,fund63,0.14619100525439654,0.04941848145946354,0.33804050648305756,-0.50541905400306,21.973362534613987,0.3632673427786836,-0.038273002073106646,1704
beta,btceth,365,90,1.0,1.0,W,q20,20000000.0,fund63,0.14534275396223698,0.05697953920044126,0.39203563746456677,-0.7126667123115293,25.377797128361298,0.11902341652178165,0.1681085411747001,1704
beta,eqw,365,180,3.0,1.0,M,rank,5000000.0,none,0.14515357702130685,0.05100234884599347,0.351368184598764,-0.9005870787916758,10.931270389235634,-0.16926256939239726,0.5491511406904731,2007
beta,sqrt_advw,365,90,1.0,0.8,M,rank,5000000.0,none,0.1447219066083204,0.04520947455124117,0.31238860522752376,-0.8511201528711072,14.543308491559026,-0.08800217816822425,0.4189048103350055,2007
beta,advw,180,90,1.0,0.8,W,rank,20000000.0,fund63,0.14449773403452737,0.03740282797759699,0.2588471592825094,-0.4873685027130067,22.102274813427893,-0.15265227742105483,0.3864677958726227,1704
beta,btceth,365,180,3.0,1.0,M,q20,5000000.0,none,0.14442775815195052,0.06642442490057657,0.45991453270840293,-0.84049795729044,14.819484945227252,0.16368944128776433,0.12342834145921844,2007
beta,sqrt_advw,180,90,1.0,1.0,W,rank,50000000.0,fund90,0.1442885239219328,0.047282009081668686,0.327690711613701,-0.5230585182379512,22.578044052784115,-0.4718332817143987,0.69964601271937,1673
beta,advw,180,90,1.0,1.0,W,q20,20000000.0,none,0.1432521331691036,0.06578753887679738,0.4592429963966939,-0.9588733492605651,35.90705862720407,0.1739279843911555,0.10939403450715243,2021
beta,btceth,365,180,3.0,1.0,W,q20,50000000.0,fund63,0.14322126861813564,0.06225832457902747,0.4347002730790216,-0.666363806566695,25.21431433561713,0.45351452779905466,-0.06150975867945851,1704
beta,advw_top100,180,90,1.0,1.0,M,rank,50000000.0,fund90,0.1430555658690217,0.042809762059706484,0.29925268408572153,-0.5603109858781523,13.979078441387491,-0.3454749293098695,0.6117554507456212,1673
beta,sqrt_advw,365,90,1.0,0.8,M,q20,5000000.0,none,0.14180203934667632,0.06016601712432906,0.42429585217202503,-0.9214429662914678,19.24308150462621,-0.1401503407474301,0.468445954364728,2007
beta,eqw,180,90,1.0,1.0,M,q20,5000000.0,none,0.1415341971316382,0.06977922760170979,0.49302026659189285,-1.2499023404842624,19.688134141451286,0.37154065372977524,-0.11976141890718241,2007
beta,btceth,365,180,3.0,0.8,M,q20,20000000.0,fund90,0.1414928815892795,0.046205588967030656,0.3265576928537973,-0.6839260419102976,13.340676447668585,0.23228830125094505,0.06476444595241912,1673
beta,btc,365,90,1.0,0.8,M,rank,5000000.0,fund63,0.14137953008550136,0.03671756272873298,0.25970918637604384,-0.37697758053622393,10.504289775904956,0.37243639748646884,-0.06610805375334976,1704
beta,btc,365,180,3.0,0.6,W,rank,20000000.0,none,0.14117268780684994,0.044546822251793836,0.31554844597661863,-0.9071868408901498,20.94971475541609,0.1126727506977435,0.17922701319149767,2021
beta,btceth,365,180,3.0,0.8,W,rank,5000000.0,fund90,0.1409725026784582,0.030678189418410905,0.21761825062001106,-0.3852066850589445,12.192886089643784,-0.30989753742128434,0.529849973990248,1673
beta,eqw,365,90,1.0,0.8,M,rank,5000000.0,fund90,0.1407715489331331,0.034775450532737444,0.24703465150657594,-0.41035905406388873,10.51746525845525,0.13198099603985436,0.149132985093926,1673
beta,btceth,365,180,3.0,1.0,M,rank,20000000.0,fund63,0.14034602994523632,0.040433486298330996,0.2880985398312181,-0.531845297103869,12.751841668503587,0.45698301909459527,-0.07311506667655468,1704
beta,sqrt_advw,365,90,1.0,0.8,W,rank,5000000.0,fund63,0.140284238297428,0.03593065941140023,0.256127558216631,-0.3569903005706001,17.261737351147698,0.29423018752308694,0.005889452055101515,1704
beta,advw_top100,365,90,1.0,0.4,M,q20,5000000.0,none,0.1402438375745326,0.04633052324071048,0.330356927206075,-0.6198627254460698,18.466838075715817,-0.29691064506766845,0.6539417831565647,2007
beta,btc,365,90,1.0,0.4,M,rank,50000000.0,fund63,0.1396164356364862,0.036891216331440414,0.26423261819613136,-0.6453802791334764,14.999411917627196,-0.32567138518997407,0.5968018382733687,1704
beta,btc,365,180,3.0,0.4,W,q20,5000000.0,none,0.13867668475548342,0.04791179260159413,0.34549277469441125,-0.9065691179699309,22.429967119418905,-0.21689136234051215,0.5943543664323176,2021
beta,eqw,365,180,3.0,0.4,M,rank,5000000.0,none,0.1385537635403849,0.03844354925614222,0.2774630459239521,-0.7508970920856115,10.67010308074689,-0.47002213692523864,0.8562398967335225,2007
beta,sqrt_advw,180,90,1.0,1.0,W,rank,5000000.0,none,0.1382822243885049,0.049487715413721566,0.35787474227117916,-1.0616813731484256,22.87441236365431,0.41639849494257386,-0.19556219323277177,2021
beta,advw,365,90,1.0,1.0,M,rank,5000000.0,fund90,0.13769757553021097,0.04083951778631405,0.29658850294974015,-0.4519039815262404,10.16523003886305,0.2141264193787133,0.05671360011951376,1673
beta,eqw_top100,365,90,1.0,0.8,M,rank,5000000.0,none,0.13707693806882748,0.04510996327622085,0.32908499352072446,-0.9124410557145384,15.252051263492895,-0.1566724059621675,0.4796597641792251,2007
beta,eqw,365,90,1.0,0.6,W,rank,5000000.0,fund90,0.13695130274643574,0.028087212339792857,0.20508904827138522,-0.32409912238424343,15.679603963656568,0.015028294374092586,0.2527174086794326,1673
beta,eqw,365,90,1.0,0.8,W,q20,5000000.0,none,0.13671248622599452,0.06388146518933922,0.4672686961726308,-1.22209491591655,28.42242353745893,0.12593219765449634,0.15628060609095162,2021
beta,eqw,180,90,1.0,0.8,M,q20,5000000.0,none,0.13549920153940498,0.05599397511340607,0.4132421038445918,-1.1065965308544046,18.993297245037922,0.31452163087579205,-0.07281905233894541,2007
beta,eqw_top100,365,90,1.0,1.0,M,rank,5000000.0,fund90,0.13545040755282173,0.04556492674706182,0.33639564155089613,-0.5092223745527816,11.593058431744783,0.22550612895814365,0.04566937154163602,1673
beta,btc,365,90,1.0,0.6,W,rank,20000000.0,fund90,0.13535635867261547,0.029373879143699006,0.2170114461688881,-0.44444397214180725,18.96985783553904,-0.5386982284001184,0.8698412096597086,1673
beta,btceth,365,180,3.0,0.6,W,q20,20000000.0,fund90,0.13530242255985364,0.04934336817288407,0.3646894655641223,-0.7283900946776507,21.46104972479713,-0.4566138618974049,0.49386671413768124,1673
